"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185"
-11.7274725924591,0,1,1,14,20,20,20,12,-0.21,0,24,2,50,20,10,5,10,5,0,6,7,8,9,8,5,4,4,2,10,42,9,110,54,25380,4,3,3,155,1,1,174,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,-1,25,20,10,20,15,10,45,10,5,30,5,5,20,25,20,20,10,5,7,8,8,7,7,7,6,7,8,7,7,6,6,7,6,5,6,6,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,2,-1,-1,-1,-1,-1,-1,20,20,20,30,20,10,20,20,20,20,20,20,16.67,16.67,16.67,16.67,16.67,16.67,7,9,8,7,8,7,8,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-15.5288414106811,0,1,1,11,21,4,4,11,0.29,0,33,4,25,30,10,10,5,20,0,6,7,7,5,6,5,6,5,2,5,209,6,108,1,0,2,1,2,215,1,3,173,7,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,6,-1,25,10,25,5,10,25,20,15,15,15,10,25,10,15,20,15,15,25,10,7,6,10,10,9,6,10,5,10,6,6,7,5,6,7,6,7,0,8,20,10,20,10,20,20,10,7,10,5,10,7,1,2,-1,-1,-1,-1,-1,-1,20,10,20,10,20,20,20,10,10,15,15,30,15,15,20,15,15,20,10,6,10,5,10,9,7,9,5,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2.11445435444657,1,1,0,8,10,4,2,3,-0.13,1,22,2,15.09,16.98,16.98,16.98,18.87,15.09,0,1,6,6,3,4,2,3,5,2,5,87,6,1,1,0,2,1,2,12,160,1,18,2,2,1,5,10,8,8,5,7,5,7,3,5,5,5,7,7,3,6,-1,155.6,111.1,222.2,155.6,200,155.6,90,70,70,70,70,90,142.9,142.9,190.5,190.5,190.5,142.9,70,50,70,100,100,-10,-10,-10,-10,-10,3,4,5,5,5,5,2,1,2,0,119,119,238.1,166.7,166.7,190.5,70,60,90,70,90,3,1,1,-10,-10,-10,-10,-10,-10,145.8,145.8,208.3,145.8,187.5,166.7,100,60,60,80,60,60,142.9,163.3,183.7,163.3,204.1,142.9,70,60,90,70,90,-10,-10,-10,-10,-10,0,0,0,-1,-1,152.2,152.2,195.7,152.2,173.9,173.9,-10,-10,-10,-10,-10,-10,90,60,60,80,60,60,60,80,70,70,80,-10,70,60,90,60,80,-10,-10,-10,-10,-10
-20.5547330122333,1,1,1,19,15,9,10,1,0.34,0,34,4,15,20,20,15,15,15,1,10,9,10,10,10,9,10,8,2,14,149,7,162,1,26892,2,2,9,28,105,3,129,6,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,6,-1,25,25,25,25,0,0,75,5,5,5,5,5,45,2,5,8,20,20,9,10,10,10,7,10,10,9,10,9,8,8,9,6,9,5,6,6,0,-1,7,6,5,9,5,9,6,7,8,9,8,6,1,3,20,15,10,25,5,25,20,15,10,25,5,25,40,10,10,10,10,20,15,20,20,10,20,15,6,6,7,7,7,6,6,6,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-17.8962011551356,0,0,1,21,22,4,4,10,0.19,0,26,4,25,20,20,20,5,10,1,8,8,8,7,8,5,7,5,2,6,152,2,64,60,25425,2,3,7,184,240,2,30,1,6,6,6,7,8,9,3,3,7,9,8,10,10,7,7,5,3,5,-1,10,20,15,20,15,20,10,20,15,20,15,20,20,15,15,20,10,20,7,7,7,9,8,8,7,9,9,9,2,9,9,3,9,3,5,3,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,2,20,10,10,30,0,30,15,15,20,20,10,20,15,15,20,20,10,20,20,15,20,20,10,15,7,8,9,9,7,8,7,9,9,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-16.9072810264924,0,1,0,3,10,10,-1,4,-0.18,0,27,4,10,25,25,10,10,20,1,7,7,8,6,4,4,7,5,2,12,176,9,1,1,0,2,2,3,121,1,1,34,7,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,3,0,50,10,30,10,0,0,-1,-1,-1,-1,-1,-1,20,10,40,20,10,0,5,9,5,8,8,-1,-1,-1,-1,-1,4,6,8,4,9,1,4,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,-1,-1,-1,60,5,15,15,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,8,9,5,8,-1,-1,-1,-1,-1,2,0,1,-1,0,50,10,30,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,9,9,5,8,-1,-1,-1,-1,-1
-16.3610583806259,0,1,1,14,20,7,7,6,0.01,1,33,2,25,20,10,20,20,5,1,7,8,7,8,7,-1,7,8,2,11,176,9,81,1,8421,2,3,2,56,239,1,169,9,10,7,7,3,3,3,3,3,3,4,5,3,6,10,10,1,7,6,-1,40,0,10,50,0,0,30,10,20,20,20,0,15,15,15,15,20,20,10,8,10,10,10,10,10,10,10,10,8,8,7,7,7,5,7,10,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,-1,-1,-1,-1,-1,-1,50,2,2,40,2,4,50,2,2,40,2,2,40,10,4,2,40,4,10,10,10,10,10,10,10,7,10,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-16.2184902976529,0,0,1,15,19,6,6,16,-0.41,0,27,2,20,20,20,20,10,10,0,3,4,3,2,3,1,2,4,2,9,255,16,114,2,9729,4,1,6,93,179,2,255,6,3,8,7,10,10,10,7,7,7,10,9,10,10,10,10,7,7,4,-1,15,18,18,18,15,16,16,15,18,18,18,15,20,15,15,18,14,18,8,10,10,10,8,8,10,10,10,9,8,9,9,8,8,5,8,3,2,3,15,18,18,18,14,17,8,9,8,9,8,7,1,2,18,16,16,18,14,18,16,18,18,16,14,18,17,16,16,18,15,18,18,15,16,18,15,18,8,9,9,9,8,7,10,8,10,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-17.5943815621581,0,0,1,12,14,5,5,14,0.14,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,1,7,7,9,7,4,3,6,4,2,14,160,10,4,12,10352,2,5,8,10,112,1,152,2,7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,-1,10,18,20,16,16,20,24,16,14,18,20,8,22,20,14,18,8,18,7,10,8,8,8,7,9,8,7,7,7,7,8,6,-1,-1,7,7,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,2,-1,-1,-1,-1,-1,-1,14,20,18,20,13,15,15,20,18,15,15,17,15,20,18,22,10,15,7,9,7,8,7,7,8,7,7,6,0,0,0,-1,-1,5,10,10,10,10,55,5,10,10,10,10,55,15,10,10,10,10,45,15,10,10,10,10,45,7,9,8,8,6,7,8,7,7,6
-15.5360767797193,1,1,1,2,19,10,-1,8,-0.19,1,27,2,10,20,20,15,20,15,0,7,7,8,-1,8,-1,8,6,2,12,105,9,1,1,0,2,6,7,230,1,3,35,7,9,7,3,6,8,6,6,7,6,6,7,6,7,6,6,6,3,7,7,25,15,25,15,0,20,-1,-1,-1,-1,-1,-1,20,20,20,10,10,20,7,8,6,8,7,-1,-1,-1,-1,-1,6,6,6,6,5,5,5,6,2,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,3,-1,-1,-1,-1,-1,-1,25,25,0,25,0,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,8,6,7,-1,-1,-1,-1,-1,0,0,0,-1,-1,30,20,20,10,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,10,5,7,-1,-1,-1,-1,-1
-12.086587724978,0,1,1,11,21,15,15,9,0.14,0,26,2,15,15,25,20,5,20,1,6,8,8,8,7,6,8,6,2,8,242,4,169,49,15162,3,3,4,136,1,2,4,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,6,-1,30,10,20,20,10,10,40,5,10,30,10,5,10,10,25,25,25,5,7,7,10,9,9,7,8,9,9,8,6,7,8,8,9,8,6,6,0,4,30,0,30,20,10,10,8,8,10,10,9,8,1,2,-1,-1,-1,-1,-1,-1,30,10,20,20,10,10,40,10,10,30,0,10,10,10,30,20,20,10,7,7,9,9,8,7,7,8,9,7,4,2,1,4,2,30,10,20,15,10,15,30,15,15,20,0,20,20,15,20,20,10,15,15,10,20,20,20,15,9,9,9,9,9,8,8,8,9,8
-18.305949385884,1,1,1,11,21,1,1,2,0.32,0,25,2,15,18,19,19,17,12,0,7,7,8,6,8,4,6,4,2,12,132,14,164,47,21645,1,7,2,159,32,1,162,7,10,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1,6,-1,20,18,20,17,10,15,30,13,12,20,10,15,10,21,22,15,15,17,8,10,8,10,10,10,7,10,6,9,7,9,9,4,5,4,5,4,0,6,20,15,20,20,10,15,9,10,10,9,10,6,1,2,-1,-1,-1,-1,-1,-1,25,10,20,20,10,15,25,20,10,20,10,15,15,20,20,20,10,15,10,10,9,8,10,10,6,7,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-12.2879862457765,0,0,1,21,22,8,8,5,-0.16,1,22,2,30,10,20,15,15,10,0,5,9,8,6,7,3,5,3,2,10,239,12,111,54,25380,2,3,2,202,122,1,126,9,7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,6,-1,10,30,20,15,15,10,20,10,20,20,20,10,20,15,20,20,15,10,7,9,9,8,8,7,9,9,9,9,6,6,8,6,8,6,7,4,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,2,10,20,5,40,5,20,10,20,20,20,15,15,20,20,10,20,10,20,25,10,15,20,10,20,7,10,8,9,8,7,10,8,9,8,0,2,1,1,-1,15,20,15,20,15,15,15,20,10,25,10,20,20,15,15,20,20,10,25,15,15,20,10,15,7,9,8,9,8,7,9,8,8,7
-14.089438502511,1,1,1,21,22,22,7,16,0.34,1,23,2,20,20,20,20,5,15,0,8,2,5,5,5,5,5,2,2,12,112,9,90,1,0,2,2,4,109,1,1,145,7,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,-1,20,20,20,20,0,20,50,10,5,20,5,10,35,10,10,15,20,10,7,10,8,9,9,7,10,10,7,7,7,7,6,5,6,4,5,3,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,40,20,20,20,0,0,20,15,20,25,5,5,40,0,20,25,0,15,40,10,15,25,10,0,6,8,8,8,8,6,7,8,7,8,1,0,0,-1,-1,30,10,20,30,5,5,40,0,30,30,0,0,40,0,20,20,10,10,40,0,20,20,10,10,7,9,8,7,8,5,8,8,6,8
-16.3112930276977,1,0,1,11,21,1,1,9,-0.11,1,22,2,10,15,25,15,15,20,0,7,-1,8,-1,7,-1,6,2,2,9,114,11,125,62,17125,2,2,3,234,173,1,304,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,-1,15,18,19,19,17,12,15,17,16,18,17,17,17,18,16,18,13,18,7,9,8,8,9,7,6,8,8,9,6,8,8,4,8,3,6,5,0,2,17,18,18,16,15,12,-1,-1,-1,-1,-1,5,1,2,-1,-1,-1,-1,-1,-1,17,18,19,18,16,12,17,18,15,18,16,16,18,18,15,18,14,17,7,8,8,7,8,7,4,8,7,8,0,0,0,-1,-1,17,18,18,18,17,12,18,18,15,18,17,14,18,18,17,18,13,16,18,16,16,18,14,18,7,9,7,8,9,7,4,7,7,8
-9.51457120503387,0,1,0,18,6,6,3,4,-0.11,0,29,4,50,5,25,20,0,0,1,5,10,10,10,8,6,7,7,2,11,29,6,94,1,0,6,2,3,99,1,4,239,4,9,8,9,9,7,7,9,8,6,2,2,7,6,6,6,4,4,7,-1,40,20,20,10,10,0,50,20,10,10,10,0,50,10,15,15,10,0,6,8,9,8,7,6,6,6,6,6,6,6,6,5,7,6,5,6,0,3,8,8,7,9,6,6,8,8,8,10,8,5,3,1,30,20,15,15,5,15,40,20,10,20,0,10,40,10,10,20,10,10,50,20,10,10,10,0,6,7,7,7,6,4,5,6,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-9.84852544126877,0,1,1,15,18,13,19,13,0.48,1,25,2,20,15,25,15,15,10,0,7,5,8,6,6,5,5,10,-1,15,176,9,61,53,12350,2,3,2,14,189,2,340,7,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,-1,10,20,40,10,10,10,20,10,10,30,10,20,20,10,10,30,10,20,7,8,4,10,8,7,4,10,3,10,5,5,5,5,5,5,5,5,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,3,20,20,20,10,20,10,20,10,20,10,20,20,20,10,20,10,20,20,20,10,20,10,20,20,7,9,10,5,5,2,3,2,3,2,1,1,0,-1,-1,20,20,20,10,20,10,20,20,20,10,20,10,20,20,20,10,20,10,20,20,20,10,20,10,8,8,10,7,9,7,7,10,5,10
1.75067768829159,1,0,0,8,10,2,2,5,-0.27,0,27,6,16.98,16.98,16.98,16.98,16.98,15.09,0,6,8,8,6,6,5,6,7,2,8,142,9,1,1,0,4,2,3,232,1,2,139,7,7,7,5,9,5,5,8,5,9,6,7,9,9,7,8,9,7,6,-1,153.8,173.1,173.1,192.3,134.6,173.1,80,80,60,70,50,70,186,186,116.3,232.6,116.3,162.8,90,90,100,90,90,-10,-10,-10,-10,-10,7,6,7,6,6,5,6,6,2,-1,152.2,173.9,173.9,195.7,152.2,152.2,80,60,70,70,60,7,1,1,-10,-10,-10,-10,-10,-10,170.2,191.5,170.2,212.8,127.7,127.7,80,80,70,100,50,70,219.5,146.3,146.3,243.9,122,122,90,80,80,90,60,-10,-10,-10,-10,-10,0,1,1,1,-1,145.5,181.8,181.8,181.8,163.6,145.5,-10,-10,-10,-10,-10,-10,100,80,80,80,80,80,100,60,60,80,60,-10,90,70,90,90,90,-10,-10,-10,-10,-10
-11.6800097917853,0,1,1,11,21,4,4,10,0.49,0,33,4,25,30,10,10,5,20,0,5,6,7,4,5,6,5,5,2,9,24,11,36,63,26908,2,2,2,41,1,2,304,2,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,-1,25,20,30,15,5,5,35,20,15,10,10,10,20,10,30,15,15,10,5,9,5,8,6,5,8,9,5,7,2,7,7,3,7,2,4,4,0,1,25,15,30,10,5,15,5,9,8,5,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0,1,4,-1,20,20,25,15,8,12,30,5,30,10,5,20,30,20,20,10,5,15,15,10,25,25,20,5,5,8,8,5,7,5,7,8,5,8
-14.7148081667831,0,1,0,16,6,1,1,1,0.13,0,25,4,20,10,30,20,10,10,1,6,9,8,8,9,1,7,6,2,10,111,9,242,1,14600,2,6,8,79,70,2,143,7,7,2,8,9,9,9,10,2,4,7,5,9,8,6,6,7,9,8,-1,30,25,20,10,10,5,45,5,10,20,10,10,30,20,15,15,15,5,8,10,8,8,8,7,9,9,7,8,9,8,8,7,-1,7,7,7,2,4,30,15,10,10,10,5,8,10,8,7,8,7,3,1,30,25,10,5,10,15,30,25,15,10,15,5,30,20,10,15,15,10,30,20,15,10,15,10,8,10,8,8,8,7,9,9,7,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-11.1016271093353,0,1,1,17,11,13,4,8,0.28,0,23,2,14,15,16,17,18,20,1,6,4,7,3,7,6,6,5,2,12,176,9,189,1,0,3,2,3,24,1,3,134,7,9,2,9,8,8,7,6,3,6,6,5,6,6,5,8,3,3,7,-1,30,20,25,15,10,0,30,20,15,15,15,5,30,25,25,20,0,0,6,8,9,7,5,6,8,7,7,4,8,7,7,8,4,7,8,5,2,3,30,25,25,15,5,0,6,9,7,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-6.63243515544432,1,1,1,7,16,16,16,1,0.49,0,28,4,14.29,16.33,16.33,18.37,18.37,16.33,0,5,6,5,6,5,6,3,7,2,6,169,3,1,1,0,2,5,8,162,1,1,258,2,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,-1,183.7,183.7,204.1,204.1,163.3,61.2,80,70,60,80,70,50,145.8,187.5,187.5,208.3,166.7,104.2,70,90,90,90,90,-10,-10,-10,-10,-10,7,8,8,8,8,7,7,6,0,5,170.2,170.2,170.2,170.2,170.2,148.9,70,80,90,80,80,6,3,3,-10,-10,-10,-10,-10,-10,177.8,177.8,177.8,200,155.6,111.1,80,70,60,80,60,60,127.7,191.5,170.2,191.5,170.2,148.9,70,80,80,80,80,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
-11.1856729672594,0,1,1,21,22,22,22,1,0,1,23,2,20,20,20,20,5,15,1,7,5,7,7,7,9,5,7,2,14,35,9,200,1,0,2,3,5,84,1,1,73,7,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,-1,35,10,20,25,5,5,50,0,20,30,0,0,30,10,10,30,10,10,9,8,10,8,7,8,7,7,10,6,8,7,7,9,6,6,8,8,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,2,30,0,20,40,0,10,30,10,20,30,0,10,30,30,20,20,0,0,30,20,10,30,0,10,8,6,8,9,5,8,5,8,9,8,2,2,1,1,1,40,0,10,30,0,20,40,0,0,40,0,20,30,10,20,30,10,20,30,20,30,20,0,0,8,6,9,10,7,9,8,8,9,8
-11.9108004026775,1,0,1,4,18,2,-1,4,0.54,1,28,2,20,20,15,15,5,25,1,6,8,8,8,8,-1,6,4,2,14,167,12,1,1,0,2,3,6,10,31,4,311,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,4,20,25,15,15,15,10,-1,-1,-1,-1,-1,-1,25,15,15,25,10,10,7,9,9,8,9,-1,-1,-1,-1,-1,5,5,5,7,5,3,5,5,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,3,-1,-1,-1,-1,-1,-1,20,20,15,20,10,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,8,8,8,-1,-1,-1,-1,-1,0,1,0,-1,-1,20,25,20,20,10,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,8,8,8,-1,-1,-1,-1,-1
10.4276804612423,1,1,0,8,10,1,1,1,0.71,0,29,4,9.52,23.81,16.67,16.67,16.67,16.67,1,5,5,5,5,5,7,7,8,2,10,143,9,1,1,0,2,10,6,168,1,1,133,7,3,5,10,5,10,10,1,2,1,10,5,8,8,10,10,1,1,6,-1,169.8,169.8,188.7,169.8,132.1,169.8,100,60,60,100,20,50,150.9,188.7,150.9,188.7,188.7,132.1,80,90,70,100,70,-10,-10,-10,-10,-10,6,8,-1,-1,-1,10,5,9,2,-1,192.3,192.3,173.1,134.6,134.6,173.1,90,80,100,80,80,4,3,3,-10,-10,-10,-10,-10,-10,169.8,169.8,188.7,169.8,132.1,169.8,100,80,70,90,60,70,187.5,187.5,145.8,187.5,125,166.7,80,90,100,80,80,-10,-10,-10,-10,-10,0,0,0,-1,-1,166.7,185.2,185.2,148.1,148.1,166.7,-10,-10,-10,-10,-10,-10,100,90,80,90,70,60,80,100,70,90,80,-10,80,90,120,80,80,-10,-10,-10,-10,-10
-18.3321809848682,1,0,1,15,19,4,4,13,0.18,0,26,2,70,5,20,3,1,1,0,5,4,8,6,7,6,5,7,2,17,187,15,208,47,21645,1,4,9,56,1,4,130,6,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,-1,20,20,20,15,15,10,20,15,15,20,20,10,100,0,0,0,0,0,4,7,9,9,9,3,7,9,9,9,6,8,8,7,7,7,7,3,2,5,15,25,20,15,15,10,6,8,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-6.71057055669877,0,0,1,7,16,1,1,1,0.52,1,29,2,19.57,10.87,19.57,19.57,19.57,10.87,1,8,7,8,6,9,10,9,8,2,12,145,14,1,1,0,2,3,4,144,187,2,260,2,8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,4,-1,85.1,191.5,191.5,191.5,191.5,148.9,100,40,70,90,80,20,285.7,85.7,200,200,142.9,85.7,80,80,80,80,80,-10,-10,-10,-10,-10,6,8,8,6,7,-1,7,6,0,5,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,6,1,3,-10,-10,-10,-10,-10,-10,162.2,135.1,189.2,189.2,162.2,162.2,70,70,70,70,70,70,184.2,131.6,184.2,184.2,131.6,184.2,70,80,80,80,80,-10,-10,-10,-10,-10,0,5,1,2,-1,152.2,173.9,173.9,173.9,152.2,173.9,-10,-10,-10,-10,-10,-10,100,80,60,80,80,80,80,80,80,80,80,-10,80,90,120,90,120,-10,-10,-10,-10,-10
-19.2465691342112,0,0,1,12,14,7,7,8,0.79,1,30,2,50,0,20,20,0,10,0,4,7,8,5,6,5,6,6,2,19,8,4,95,41,14589,2,1,2,42,77,2,293,2,8,2,8,9,10,10,7,2,5,8,2,10,8,8,10,4,2,9,-1,15,20,25,15,15,10,15,20,20,20,15,10,40,5,10,20,5,20,8,9,9,9,10,8,10,10,9,10,10,9,10,10,9,9,10,9,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,1,2,-1,-1,-1,-1,-1,-1,15,15,25,15,15,15,20,15,20,15,15,15,30,15,10,15,15,15,9,9,9,9,9,9,9,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-11.9702436677763,0,1,1,4,18,8,-1,14,0.3,1,23,2,15,15,20,15,20,15,0,2,10,10,2,10,5,4,8,2,10,35,9,1,1,0,2,7,6,122,246,2,46,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6,18,18,18,19,13,14,-1,-1,-1,-1,-1,-1,16,15,19,23,14,13,7,9,8,10,7,-1,-1,-1,-1,-1,6,7,7,7,7,6,7,6,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,2,-1,-1,-1,-1,-1,-1,18,15,18,20,12,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,9,10,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.98873590943075,1,1,1,9,20,5,1,5,-0.2,0,25,4,17.65,17.65,17.65,15.69,15.69,15.69,0,5,4,5,5,5,3,3,5,2,7,139,9,1,1,0,2,1,4,190,22,1,120,6,10,7,8,6,7,7,3,2,8,4,5,6,7,4,9,2,4,3,-1,256.4,179.5,153.8,205.1,102.6,102.6,100,30,60,60,30,80,190.5,166.7,190.5,119,190.5,142.9,100,100,100,100,100,-10,-10,-10,-10,-10,5,8,7,4,6,5,6,7,2,4,256.4,153.8,179.5,205.1,102.6,102.6,90,90,90,90,90,6,3,2,-10,-10,-10,-10,-10,-10,250,150,175,200,125,100,100,40,60,50,40,80,195.1,195.1,195.1,122,170.7,122,90,90,90,90,80,-10,-10,-10,-10,-10,0,1,1,1,-1,250,150,175,175,125,125,-10,-10,-10,-10,-10,-10,100,30,50,80,30,80,80,50,80,40,70,-10,90,80,80,70,80,-10,-10,-10,-10,-10
